order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure,Age_Group,Discount_Category,Profit
ORD0016521,2024-08-31,West Bengal,East,Grocery Essentials,Mass,Female,32,474.13,24.42,358.35,25,8958.75,Normal,Medium,High,26-35,High Discount,8600.4
ORD0016522,2024-08-31,Telangana,South,Fashion,Mass,Male,39,1470.75,45.34,803.91,12,9646.92,Normal,High,Low,36-45,High Discount,8843.01
ORD0016523,2024-08-31,Tamil Nadu,South,Fashion,Mass,Male,18,1729.02,52.39,823.19,16,13171.04,Normal,Low,High,18-25,High Discount,12347.85
ORD0016524,2024-08-31,Maharashtra,West,Home & Living,Mass,Female,57,2736.18,59.72,1102.13,34,37472.42,Normal,High,High,46-60,High Discount,36370.29
ORD0016525,2024-08-31,Karnataka,South,Fashion,Mass,Female,28,506.52,45.18,277.67,46,12772.82,Festival,Medium,High,26-35,High Discount,12495.15
ORD0016526,2024-08-31,Telangana,South,Beauty & Personal Care,Mass,Male,37,941.11,58.95,386.33,59,22793.47,Normal,High,Low,36-45,High Discount,22407.14
ORD0016527,2024-08-31,West Bengal,East,Home & Living,Premium,Male,26,2276.24,13.57,1967.35,16,31477.6,Normal,High,Low,26-35,Medium Discount,29510.25
ORD0016528,2024-08-31,Telangana,South,Sports & Fitness,Mass,Male,36,2059.41,18.06,1687.48,15,25312.2,Normal,Low,Low,36-45,Medium Discount,23624.72
ORD0016529,2024-08-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Male,26,1780.91,29.41,1257.14,28,35199.92,Normal,High,Low,26-35,High Discount,33942.78
ORD0016530,2024-08-31,Telangana,South,Premium Lifestyle,Premium,Female,32,9332.8,22.18,7262.78,17,123467.26,Normal,Low,High,26-35,High Discount,116204.48
ORD0016531,2024-08-31,Karnataka,South,Fashion,Mass,Male,51,3827.77,35.22,2479.63,23,57031.49,Normal,Low,High,46-60,High Discount,54551.86
ORD0016532,2024-08-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,29,7811.94,17.2,6468.29,12,77619.48,Normal,High,Low,26-35,Medium Discount,71151.19
ORD0016533,2024-08-31,Telangana,South,Grocery Essentials,Mass,Female,40,341.33,50.48,169.03,33,5577.99,Normal,High,Low,36-45,High Discount,5408.96
ORD0016534,2024-08-31,Odisha,East,Beauty & Personal Care,Mass,Male,34,834.33,65.0,292.02,23,6716.46,Normal,High,High,26-35,High Discount,6424.4400000000005
ORD0016535,2024-08-31,West Bengal,East,Fashion,Mass,Female,53,1298.69,52.18,621.03,39,24220.17,Normal,High,Low,46-60,High Discount,23599.14
ORD0016536,2024-08-31,Delhi NCR,North,Footwear,Mass,Male,46,3586.56,65.0,1255.3,8,10042.4,Normal,High,Low,46-60,High Discount,8787.1
ORD0016537,2024-08-31,Kerala,South,Sports & Fitness,Premium,Female,30,3236.8,19.42,2608.21,31,80854.51,Normal,Medium,High,26-35,Medium Discount,78246.29999999999
ORD0016538,2024-08-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Female,24,1229.11,34.71,802.49,39,31297.11,Normal,Low,Low,18-25,High Discount,30494.62
ORD0016539,2024-08-31,Punjab,North,Sports & Fitness,Premium,Male,61,1762.67,36.81,1113.83,40,44553.2,Normal,Medium,Low,,High Discount,43439.369999999995
ORD0016540,2024-08-31,Punjab,North,Grocery Essentials,Mass,Female,34,323.62,24.44,244.53,12,2934.36,Normal,Low,Low,26-35,High Discount,2689.83
ORD0016541,2024-08-31,Maharashtra,West,Grocery Essentials,Mass,Female,20,265.6,24.19,201.35,28,5637.8,Normal,Low,Low,18-25,High Discount,5436.45
ORD0016542,2024-08-31,Kerala,South,Grocery Essentials,Mass,Male,51,671.72,65.0,235.1,24,5642.4,Normal,Low,High,46-60,High Discount,5407.299999999999
ORD0016543,2024-08-31,Maharashtra,West,Beauty & Personal Care,Premium,Male,57,1061.51,29.89,744.22,40,29768.8,Normal,Medium,Low,46-60,High Discount,29024.579999999998
ORD0016544,2024-08-31,Maharashtra,West,Fashion,Mass,Female,20,3252.81,18.42,2653.64,48,127374.72,Normal,Medium,Low,18-25,Medium Discount,124721.08
ORD0016545,2024-08-31,Maharashtra,West,Fashion,Mass,Male,29,3207.83,51.87,1543.93,66,101899.38,Normal,Medium,Low,26-35,High Discount,100355.45000000001
ORD0016546,2024-08-31,Telangana,South,Fashion,Premium,Male,20,3750.91,28.64,2676.65,36,96359.4,Normal,Low,Low,18-25,High Discount,93682.75
ORD0016547,2024-08-31,Haryana,North,Fashion,Premium,Male,23,2167.94,15.84,1824.54,31,56560.74,Normal,Medium,Low,18-25,Medium Discount,54736.2
ORD0016548,2024-08-31,Tamil Nadu,South,Fashion,Mass,Female,20,2891.7,28.42,2069.88,53,109703.64,Normal,Low,Low,18-25,High Discount,107633.76
ORD0016549,2024-08-31,Gujarat,West,Fashion,Mass,Male,39,515.49,23.47,394.5,20,7890.0,Normal,High,Low,36-45,High Discount,7495.5
ORD0016550,2024-08-31,Gujarat,West,Premium Lifestyle,Mass,Female,34,6512.98,40.99,3843.31,16,61492.96,Normal,Low,High,26-35,High Discount,57649.65
ORD0016551,2024-08-31,Punjab,North,Sports & Fitness,Mass,Female,24,5600.78,30.28,3904.86,29,113240.94,Festival,Medium,Low,18-25,High Discount,109336.08
ORD0016552,2024-08-31,Haryana,North,Premium Lifestyle,Mass,Female,27,5642.69,65.0,1974.94,66,130346.04,Festival,Low,High,26-35,High Discount,128371.09999999999
ORD0016553,2024-08-31,West Bengal,East,Beauty & Personal Care,Mass,Male,61,2226.51,34.33,1462.15,6,8772.9,Normal,Low,Low,,High Discount,7310.75
ORD0016554,2024-08-31,Maharashtra,West,Beauty & Personal Care,Premium,Female,18,663.54,26.01,490.95,14,6873.3,Normal,Medium,Low,18-25,High Discount,6382.35
ORD0016555,2024-08-31,Punjab,North,Fashion,Mass,Male,45,3713.74,52.28,1772.2,15,26583.0,Normal,Low,High,36-45,High Discount,24810.8
ORD0016556,2024-08-31,West Bengal,East,Fashion,Premium,Female,23,3858.6,25.91,2858.84,15,42882.6,Normal,High,High,18-25,High Discount,40023.759999999995
ORD0016557,2024-08-31,Haryana,North,Fashion,Mass,Female,30,1444.48,49.14,734.66,44,32325.04,Normal,High,Low,26-35,High Discount,31590.38
ORD0016558,2024-08-31,Telangana,South,Grocery Essentials,Mass,Male,27,133.1,55.27,59.54,29,1726.66,Normal,Low,Low,26-35,High Discount,1667.1200000000001
ORD0016559,2024-08-31,Maharashtra,West,Premium Lifestyle,Premium,Female,22,11536.37,19.04,9339.85,10,93398.5,Festival,Low,Low,18-25,Medium Discount,84058.65
ORD0016560,2024-08-31,Odisha,East,Sports & Fitness,Premium,Male,24,5385.08,48.11,2794.32,57,159276.24,Festival,High,High,18-25,High Discount,156481.91999999998
ORD0016561,2024-08-31,Telangana,South,Sports & Fitness,Premium,Female,48,1772.95,30.34,1235.04,11,13585.44,Normal,Medium,Low,46-60,High Discount,12350.400000000001
ORD0016562,2024-08-31,West Bengal,East,Electronics,Mass,Male,32,4211.45,65.0,1474.01,84,123816.84,Festival,Medium,High,26-35,High Discount,122342.83
ORD0016563,2024-08-31,Chhattisgarh,Central,Grocery Essentials,Premium,Female,41,305.52,15.92,256.88,4,1027.52,Normal,Medium,High,36-45,Medium Discount,770.64
ORD0016564,2024-08-31,Tamil Nadu,South,Premium Lifestyle,Mass,Male,19,5153.7,59.29,2098.07,49,102805.43,Normal,Medium,Low,18-25,High Discount,100707.35999999999
ORD0016565,2024-08-31,Odisha,East,Grocery Essentials,Premium,Female,25,472.04,39.75,284.4,28,7963.2,Normal,Medium,Low,18-25,High Discount,7678.8
ORD0016566,2024-08-31,Kerala,South,Beauty & Personal Care,Mass,Male,40,611.37,10.93,544.55,28,15247.4,Normal,Low,Low,36-45,Medium Discount,14702.85
ORD0016567,2024-08-31,Maharashtra,West,Beauty & Personal Care,Mass,Female,19,2122.03,65.0,742.71,119,88382.49,Festival,Low,High,18-25,High Discount,87639.78
ORD0016568,2024-08-31,Delhi NCR,North,Beauty & Personal Care,Mass,Male,18,1006.26,25.55,749.16,92,68922.72,Festival,Medium,Low,18-25,High Discount,68173.56
ORD0016569,2024-08-31,Delhi NCR,North,Footwear,Premium,Male,39,1813.04,26.83,1326.6,36,47757.6,Normal,High,Low,36-45,High Discount,46431.0
ORD0016570,2024-08-31,Kerala,South,Fashion,Mass,Female,62,3157.14,35.95,2022.15,27,54598.05,Festival,Medium,Low,,High Discount,52575.9
ORD0016571,2024-08-31,Madhya Pradesh,Central,Electronics,Mass,Female,60,10086.67,48.39,5205.73,32,166583.36,Normal,Medium,High,46-60,High Discount,161377.62999999998
ORD0016572,2024-08-31,Karnataka,South,Electronics,Premium,Male,32,10423.95,7.39,9653.62,34,328223.08,Normal,Low,Low,26-35,Low Discount,318569.46
ORD0016573,2024-08-31,Delhi NCR,North,Electronics,Mass,Male,59,9959.92,59.0,4083.57,31,126590.67,Normal,Medium,Low,46-60,High Discount,122507.09999999999
ORD0016574,2024-08-31,Haryana,North,Beauty & Personal Care,Mass,Female,18,836.77,65.0,292.87,79,23136.73,Festival,Medium,Low,18-25,High Discount,22843.86
ORD0016575,2024-08-31,Madhya Pradesh,Central,Electronics,Premium,Female,37,6380.0,51.1,3119.82,14,43677.48,Normal,High,High,36-45,High Discount,40557.66
ORD0016576,2024-08-31,Haryana,North,Footwear,Premium,Male,62,1447.78,37.0,912.1,49,44692.9,Festival,Low,Low,,High Discount,43780.8
ORD0016577,2024-08-31,Haryana,North,Fashion,Mass,Male,65,3681.43,65.0,1288.5,53,68290.5,Festival,High,Low,,High Discount,67002.0
ORD0016578,2024-08-31,Delhi NCR,North,Footwear,Mass,Female,40,751.22,23.49,574.76,5,2873.8,Normal,Medium,High,36-45,High Discount,2299.04
ORD0016579,2024-08-31,Chhattisgarh,Central,Grocery Essentials,Premium,Male,18,399.4,33.93,263.88,35,9235.8,Normal,High,High,18-25,High Discount,8971.92
ORD0016580,2024-08-31,Haryana,North,Sports & Fitness,Mass,Male,28,5381.66,60.19,2142.44,34,72842.96,Normal,Low,High,26-35,High Discount,70700.52
ORD0016581,2024-08-31,Uttar Pradesh,North,Home & Living,Premium,Male,19,5726.09,29.3,4048.35,10,40483.5,Normal,Medium,Low,18-25,High Discount,36435.15
ORD0016582,2024-08-31,Karnataka,South,Fashion,Mass,Female,26,982.75,65.0,343.96,120,41275.2,Festival,Low,High,26-35,High Discount,40931.24
ORD0016583,2024-08-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Female,57,541.33,65.0,189.47,54,10231.38,Festival,High,High,46-60,High Discount,10041.91
ORD0016584,2024-08-31,West Bengal,East,Sports & Fitness,Mass,Female,24,5626.1,58.97,2308.39,7,16158.73,Normal,Low,High,18-25,High Discount,13850.34
ORD0016585,2024-08-31,West Bengal,East,Home & Living,Mass,Male,32,4462.14,24.05,3389.0,26,88114.0,Normal,Low,High,26-35,High Discount,84725.0
ORD0016586,2024-08-31,Karnataka,South,Premium Lifestyle,Premium,Male,39,6219.94,29.56,4381.33,25,109533.25,Normal,High,Low,36-45,High Discount,105151.92
ORD0016587,2024-08-31,Gujarat,West,Home & Living,Mass,Male,20,3170.14,19.62,2548.16,18,45866.88,Normal,Medium,High,18-25,Medium Discount,43318.72
ORD0016588,2024-08-31,Haryana,North,Premium Lifestyle,Mass,Male,18,12616.37,35.97,8078.26,55,444304.3,Normal,Medium,Low,18-25,High Discount,436226.04
ORD0016589,2024-08-31,Telangana,South,Sports & Fitness,Mass,Male,40,3613.19,32.25,2447.94,34,83229.96,Normal,High,Low,36-45,High Discount,80782.02
ORD0016590,2024-08-31,Odisha,East,Electronics,Premium,Female,65,6158.36,27.89,4440.79,23,102138.17,Normal,Low,Low,,High Discount,97697.38
ORD0016591,2024-08-31,Tamil Nadu,South,Premium Lifestyle,Premium,Male,36,14541.93,16.9,12084.34,22,265855.48,Normal,Medium,Low,36-45,Medium Discount,253771.13999999998
ORD0016592,2024-08-31,Maharashtra,West,Sports & Fitness,Mass,Male,32,5112.73,27.54,3704.68,33,122254.44,Festival,Medium,Low,26-35,High Discount,118549.76000000001
ORD0016593,2024-08-31,Maharashtra,West,Grocery Essentials,Mass,Female,23,794.4,14.38,680.17,30,20405.1,Normal,Low,High,18-25,Medium Discount,19724.93
ORD0016594,2024-08-31,Madhya Pradesh,Central,Fashion,Mass,Male,19,3250.22,65.0,1137.58,73,83043.34,Festival,Medium,High,18-25,High Discount,81905.76
ORD0016595,2024-08-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Male,58,10404.07,65.0,3641.42,42,152939.64,Normal,High,Low,46-60,High Discount,149298.22
ORD0016596,2024-08-31,Tamil Nadu,South,Grocery Essentials,Mass,Male,56,712.28,37.44,445.6,23,10248.8,Normal,High,Low,46-60,High Discount,9803.199999999999
ORD0016597,2024-08-31,Telangana,South,Beauty & Personal Care,Mass,Female,35,1707.74,8.78,1557.8,6,9346.8,Normal,Low,Low,26-35,Low Discount,7788.999999999999
ORD0016598,2024-08-31,Telangana,South,Fashion,Mass,Male,22,2185.2,58.22,912.98,42,38345.16,Normal,High,Low,18-25,High Discount,37432.18
ORD0016599,2024-08-31,Maharashtra,West,Grocery Essentials,Mass,Female,53,150.13,61.84,57.29,21,1203.09,Normal,Medium,Low,46-60,High Discount,1145.8
ORD0016600,2024-08-31,Telangana,South,Fashion,Premium,Female,56,3907.83,27.14,2847.24,45,128125.8,Festival,Low,Low,46-60,High Discount,125278.56
ORD0016601,2024-08-31,Madhya Pradesh,Central,Fashion,Mass,Female,31,3034.86,65.0,1062.2,22,23368.4,Festival,High,Low,26-35,High Discount,22306.2
ORD0016602,2024-08-31,Chhattisgarh,Central,Footwear,Mass,Female,53,4442.65,54.92,2002.75,53,106145.75,Festival,High,Low,46-60,High Discount,104143.0
ORD0016603,2024-08-31,West Bengal,East,Footwear,Mass,Female,44,4165.7,23.4,3190.93,11,35100.23,Normal,Medium,Low,36-45,High Discount,31909.300000000003
ORD0016604,2024-08-31,Punjab,North,Premium Lifestyle,Premium,Female,43,13642.47,4.13,13079.04,8,104632.32,Normal,Low,Low,36-45,Low Discount,91553.28
ORD0016605,2024-08-31,Maharashtra,West,Grocery Essentials,Mass,Female,62,241.13,61.48,92.88,10,928.8,Normal,Medium,Low,,High Discount,835.92
ORD0016606,2024-08-31,Odisha,East,Grocery Essentials,Premium,Female,31,532.83,24.77,400.85,12,4810.2,Normal,High,Low,26-35,High Discount,4409.349999999999
ORD0016607,2024-08-31,Karnataka,South,Beauty & Personal Care,Premium,Male,51,1504.98,42.43,866.42,43,37256.06,Normal,High,Low,46-60,High Discount,36389.64
ORD0016608,2024-08-31,Telangana,South,Electronics,Mass,Female,21,8135.56,65.0,2847.45,128,364473.6,Festival,Medium,High,18-25,High Discount,361626.14999999997
ORD0016609,2024-08-31,West Bengal,East,Premium Lifestyle,Mass,Female,39,12528.27,12.07,11016.11,8,88128.88,Normal,Low,Low,36-45,Medium Discount,77112.77
ORD0016610,2024-08-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Male,45,779.0,28.06,560.41,40,22416.4,Normal,Medium,Low,36-45,High Discount,21855.99
ORD0016611,2024-08-31,Maharashtra,West,Fashion,Mass,Female,38,3252.29,64.27,1162.04,37,42995.48,Festival,Medium,Low,36-45,High Discount,41833.44
ORD0016612,2024-08-31,Uttar Pradesh,North,Fashion,Mass,Male,36,1418.62,38.74,869.05,4,3476.2,Normal,Low,Low,36-45,High Discount,2607.1499999999996
ORD0016613,2024-08-31,Punjab,North,Home & Living,Premium,Male,45,4722.02,27.38,3429.13,27,92586.51,Normal,Medium,Low,36-45,High Discount,89157.37999999999
ORD0016614,2024-08-31,Kerala,South,Beauty & Personal Care,Mass,Male,39,2047.83,63.52,747.05,28,20917.4,Festival,Low,Low,36-45,High Discount,20170.350000000002
ORD0016615,2024-08-31,Karnataka,South,Home & Living,Mass,Male,40,1298.67,56.63,563.23,46,25908.58,Normal,Low,Low,36-45,High Discount,25345.350000000002
ORD0016616,2024-08-31,West Bengal,East,Sports & Fitness,Mass,Male,46,3140.61,38.65,1926.76,23,44315.48,Festival,Low,High,46-60,High Discount,42388.72
ORD0016617,2024-08-31,Madhya Pradesh,Central,Footwear,Premium,Female,21,1013.67,38.33,625.13,13,8126.69,Festival,High,Low,18-25,High Discount,7501.5599999999995
ORD0016618,2024-08-31,Odisha,East,Fashion,Mass,Female,31,2622.92,43.19,1490.08,15,22351.2,Festival,High,Low,26-35,High Discount,20861.120000000003
ORD0016619,2024-08-31,Delhi NCR,North,Electronics,Mass,Female,58,4580.67,57.67,1939.0,44,85316.0,Normal,Medium,Low,46-60,High Discount,83377.0
ORD0016620,2024-08-31,Gujarat,West,Grocery Essentials,Mass,Male,22,447.15,34.67,292.12,71,20740.52,Festival,Medium,Low,18-25,High Discount,20448.4
ORD0016621,2024-08-31,Tamil Nadu,South,Electronics,Premium,Female,20,6474.36,15.31,5483.14,15,82247.1,Festival,Medium,Low,18-25,Medium Discount,76763.96
ORD0016622,2024-08-31,Karnataka,South,Fashion,Mass,Male,36,2614.67,61.06,1018.15,45,45816.75,Normal,Medium,High,36-45,High Discount,44798.6
ORD0016623,2024-08-31,Tamil Nadu,South,Fashion,Mass,Male,18,2998.17,14.08,2576.03,30,77280.9,Normal,Low,Low,18-25,Medium Discount,74704.87
ORD0016624,2024-08-31,Gujarat,West,Grocery Essentials,Mass,Male,37,706.16,24.39,533.93,6,3203.58,Normal,Low,High,36-45,High Discount,2669.65
ORD0016625,2024-08-31,Haryana,North,Sports & Fitness,Mass,Female,37,5086.1,34.22,3345.64,24,80295.36,Normal,Low,High,36-45,High Discount,76949.72
ORD0016626,2024-08-31,Madhya Pradesh,Central,Grocery Essentials,Premium,Male,18,652.12,26.2,481.26,30,14437.8,Normal,High,Low,18-25,High Discount,13956.539999999999
ORD0016627,2024-08-31,Chhattisgarh,Central,Grocery Essentials,Premium,Female,19,182.97,26.52,134.45,34,4571.3,Normal,High,Low,18-25,High Discount,4436.85
ORD0016628,2024-08-31,Maharashtra,West,Grocery Essentials,Mass,Female,65,429.15,45.64,233.29,10,2332.9,Normal,High,Low,,High Discount,2099.61
ORD0016629,2024-08-31,Madhya Pradesh,Central,Footwear,Mass,Male,50,3537.28,64.54,1254.32,34,42646.88,Normal,Medium,Low,46-60,High Discount,41392.56
ORD0016630,2024-08-31,Uttar Pradesh,North,Electronics,Premium,Female,63,7116.41,25.26,5318.8,41,218070.8,Festival,Medium,Low,,High Discount,212752.0
ORD0016631,2024-08-31,Odisha,East,Premium Lifestyle,Mass,Male,50,8773.11,55.12,3937.37,12,47248.44,Normal,Medium,High,46-60,High Discount,43311.07
ORD0016632,2024-08-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Female,27,1958.33,65.0,685.42,113,77452.46,Festival,Medium,Low,26-35,High Discount,76767.04000000001
ORD0016633,2024-08-31,Punjab,North,Sports & Fitness,Mass,Male,43,6584.72,24.92,4943.81,34,168089.54,Normal,Medium,Low,36-45,High Discount,163145.73
ORD0016634,2024-08-31,Karnataka,South,Sports & Fitness,Mass,Female,23,4489.63,45.8,2433.38,46,111935.48,Festival,Medium,Low,18-25,High Discount,109502.09999999999
ORD0016635,2024-08-31,Haryana,North,Electronics,Premium,Male,18,7732.64,19.08,6257.25,26,162688.5,Normal,Medium,High,18-25,Medium Discount,156431.25
ORD0016636,2024-08-31,Gujarat,West,Sports & Fitness,Mass,Male,49,1757.84,56.41,766.24,28,21454.72,Normal,Medium,Low,46-60,High Discount,20688.48
ORD0016637,2024-08-31,Haryana,North,Home & Living,Premium,Female,48,5646.7,30.53,3922.76,6,23536.56,Normal,High,Low,46-60,High Discount,19613.800000000003
ORD0016638,2024-08-31,West Bengal,East,Beauty & Personal Care,Premium,Male,18,526.65,34.77,343.53,35,12023.55,Normal,Medium,Low,18-25,High Discount,11680.019999999999
ORD0016639,2024-08-31,West Bengal,East,Fashion,Mass,Male,29,2746.27,65.0,961.19,51,49020.69,Festival,Medium,High,26-35,High Discount,48059.5
ORD0016640,2024-08-31,Uttar Pradesh,North,Grocery Essentials,Premium,Female,51,751.77,28.9,534.51,13,6948.63,Normal,High,Low,46-60,High Discount,6414.12
ORD0016641,2024-08-31,Tamil Nadu,South,Sports & Fitness,Mass,Male,30,4178.2,7.9,3848.12,16,61569.92,Normal,Low,Low,26-35,Low Discount,57721.799999999996
ORD0016642,2024-08-31,West Bengal,East,Footwear,Premium,Female,18,2904.29,27.61,2102.42,59,124042.78,Festival,High,Low,18-25,High Discount,121940.36
ORD0016643,2024-08-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,26,12427.23,65.0,4349.53,48,208777.44,Normal,Low,High,26-35,High Discount,204427.91
ORD0016644,2024-08-31,West Bengal,East,Footwear,Mass,Male,32,2130.6,27.18,1551.5,8,12412.0,Normal,Medium,Low,26-35,High Discount,10860.5
ORD0016645,2024-08-31,Haryana,North,Footwear,Mass,Female,22,654.72,40.77,387.79,48,18613.92,Festival,Low,Low,18-25,High Discount,18226.129999999997
ORD0016646,2024-08-31,Chhattisgarh,Central,Sports & Fitness,Mass,Male,64,1053.54,23.26,808.49,12,9701.88,Normal,Low,High,,High Discount,8893.39
ORD0016647,2024-08-31,West Bengal,East,Beauty & Personal Care,Premium,Female,27,2277.25,38.87,1392.08,35,48722.8,Festival,Medium,High,26-35,High Discount,47330.72
ORD0016648,2024-08-31,Chhattisgarh,Central,Grocery Essentials,Premium,Female,31,448.19,50.28,222.84,11,2451.24,Normal,High,High,26-35,High Discount,2228.3999999999996
ORD0016649,2024-08-31,Tamil Nadu,South,Footwear,Mass,Male,30,2028.83,43.14,1153.59,70,80751.3,Festival,Low,Low,26-35,High Discount,79597.71
ORD0016650,2024-08-31,Gujarat,West,Grocery Essentials,Mass,Female,18,246.64,18.96,199.88,35,6995.8,Normal,Low,Low,18-25,Medium Discount,6795.92
ORD0016651,2024-08-31,West Bengal,East,Electronics,Mass,Female,31,9971.46,55.75,4412.37,24,105896.88,Normal,Low,Low,26-35,High Discount,101484.51000000001
ORD0016652,2024-08-31,Punjab,North,Beauty & Personal Care,Premium,Female,18,1502.75,9.65,1357.73,39,52951.47,Normal,Medium,Low,18-25,Low Discount,51593.74
ORD0016653,2024-08-31,Karnataka,South,Grocery Essentials,Mass,Male,23,265.61,43.55,149.94,43,6447.42,Normal,Medium,Low,18-25,High Discount,6297.4800000000005
ORD0016654,2024-08-31,Karnataka,South,Grocery Essentials,Mass,Male,50,512.73,65.0,179.46,58,10408.68,Normal,High,Low,46-60,High Discount,10229.220000000001
ORD0016655,2024-08-31,Gujarat,West,Premium Lifestyle,Mass,Female,31,6376.13,29.29,4508.56,19,85662.64,Festival,Low,Low,26-35,High Discount,81154.08
ORD0016656,2024-08-31,Odisha,East,Footwear,Premium,Female,61,4547.36,31.35,3121.76,14,43704.64,Normal,Medium,Low,,High Discount,40582.88
